In,opens,high,low,close,ema6,ema12,ema24,labels,prediction,Datetime,profit,Trades
3478,61.95249938964844,64.875,61.64250183105469,62.619998931884766,60.301146872360384,57.265350451323144,52.92899978921802,nn,nn,2020-01-21,15.487002750216561,90
3479,59.560001373291016,62.317501068115234,58.057498931884766,59.10749816894531,59.96010438567036,57.548757792495785,53.423279659596204,nn,nn,2020-01-28,15.487002750216561,90
3480,58.92499923706055,63.5625,58.86249923706055,62.897499084472656,60.79936001389959,58.37164106818454,54.18121721358632,nn,nn,2020-02-04,15.487002750216561,90
3481,63.125,73.74250030517578,63.07500076293945,72.44750213623047,64.12740062027984,60.53715815557622,55.642520007397856,nn,nn,2020-02-11,15.487002750216561,90
3482,71.41000366210938,79.08000183105469,71.21499633789062,73.51750183105469,66.81028668050122,62.534134105649834,57.0725185532904,nn,nn,2020-02-18,15.487002750216561,90
3483,67.54750061035156,70.46749877929688,60.4474983215332,67.51750183105469,67.01234815208792,63.30080606340443,57.908117215511545,nn,nn,2020-02-25,15.487002750216561,90
3484,69.2249984741211,71.22250366210938,64.5,66.51000213623047,66.86882071898579,63.7945285361469,58.59626800916906,nn,nn,2020-03-03,15.487002750216561,90
3485,59.974998474121094,65.2699966430664,53.95000076293945,60.209999084472656,64.96630025198203,63.24306246665856,58.72536649519335,nn,nn,2020-03-10,15.487002750216561,90
3486,53.102500915527344,57.58000183105469,45.16999816894531,51.4375,61.100928751415736,61.426822087172624,58.14233717557788,nn,nn,2020-03-17,15.487002750216561,90
3487,51.4275016784668,65.77999877929688,49.630001068115234,63.182498931884766,61.695663088692605,61.696926217128336,58.54555011608243,nn,nn,2020-03-24,15.487002750216561,90
3488,63.84000015258789,68.8499984741211,59.59749984741211,60.977500915527344,61.490473896359674,61.586245401497415,58.740106180038026,nn,nn,2020-03-31,15.487002750216561,90
3489,63.810001373291016,69.5625,63.23249816894531,65.73750305175781,62.703910797902,62.2249004246144,59.29989792977561,nn,nn,2020-04-07,15.487002750216561,90
3490,65.13749694824219,74.75,64.25,73.08000183105469,65.66850823594562,63.89491602560521,60.40230624187794,nn,nn,2020-04-14,15.487002750216561,90
3491,71.80999755859375,73.375,66.77749633789062,72.39749908447266,67.5910770498105,65.20300572696944,61.361921669285515,nn,nn,2020-04-21,15.487002750216561,90
3492,73.74749755859375,76.05000305175781,70.20999908447266,70.69499969482422,68.47791209124298,66.04792787587017,62.10856791132861,nn,nn,2020-04-28,15.487002750216561,90
3493,70.22000122070312,78.1875,70.22000122070312,78.125,71.23422292231642,67.90593897189015,63.38988247842232,nn,nn,2020-05-05,15.487002750216561,90
3494,78.07499694824219,85.00499725341797,75.94750213623047,84.90750122070312,75.14087386471262,70.521563933246,65.11129197780478,nn,nn,2020-05-12,15.487002750216561,90
3495,87.6050033569336,90.93000030517578,86.80500030517578,90.26249694824219,79.46133760286392,73.55863055093772,67.12338837543977,nn,nn,2020-05-19,15.487002750216561,90
3496,91.56749725341797,91.81749725341797,79.96749877929688,88.75499725341797,82.11666893159365,75.89653312055006,68.85391708567803,nn,nn,2020-05-26,15.487002750216561,90
3497,88.3324966430664,89.97000122070312,86.58000183105469,89.19999694824219,84.14047693635038,77.94321986327192,70.48160347468317,nn,nn,2020-06-02,15.487002750216561,90
3498,88.77249908447266,95.0,86.85749816894531,89.32499694824219,85.62176836831947,79.69426249172888,71.98907495256789,nn,nn,2020-06-09,15.487002750216561,90
3499,88.15249633789062,106.55249786376953,87.4375,104.7925033569336,96.73374938964844,96.73374938964844,96.73374938964844,106.55249786376953,103.63949908810719,2020-06-10,15.487002750216561,90
3500,58.08000183105469,62.13750076293945,57.817501068115234,61.08000183105469,58.195048590041196,55.195737692218806,51.196417647835744,nn,nn,2020-01-07,11.952827254928707,91
3501,61.915000915527344,63.247501373291016,61.13249969482422,62.31999969482422,59.373606048550634,56.29177800031194,52.08630421159482,nn,nn,2020-01-14,11.952827254928707,91
3502,61.95249938964844,64.875,61.64250183105469,62.619998931884766,60.301146872360384,57.265350451323144,52.92899978921802,nn,nn,2020-01-21,11.952827254928707,91
3503,59.560001373291016,62.317501068115234,58.057498931884766,59.10749816894531,59.96010438567036,57.548757792495785,53.423279659596204,nn,nn,2020-01-28,11.952827254928707,91
3504,58.92499923706055,63.5625,58.86249923706055,62.897499084472656,60.79936001389959,58.37164106818454,54.18121721358632,nn,nn,2020-02-04,11.952827254928707,91
3505,63.125,73.74250030517578,63.07500076293945,72.44750213623047,64.12740062027984,60.53715815557622,55.642520007397856,nn,nn,2020-02-11,11.952827254928707,91
3506,71.41000366210938,79.08000183105469,71.21499633789062,73.51750183105469,66.81028668050122,62.534134105649834,57.0725185532904,nn,nn,2020-02-18,11.952827254928707,91
3507,67.54750061035156,70.46749877929688,60.4474983215332,67.51750183105469,67.01234815208792,63.30080606340443,57.908117215511545,nn,nn,2020-02-25,11.952827254928707,91
3508,69.2249984741211,71.22250366210938,64.5,66.51000213623047,66.86882071898579,63.7945285361469,58.59626800916906,nn,nn,2020-03-03,11.952827254928707,91
3509,59.974998474121094,65.2699966430664,53.95000076293945,60.209999084472656,64.96630025198203,63.24306246665856,58.72536649519335,nn,nn,2020-03-10,11.952827254928707,91
3510,53.102500915527344,57.58000183105469,45.16999816894531,51.4375,61.100928751415736,61.426822087172624,58.14233717557788,nn,nn,2020-03-17,11.952827254928707,91
3511,51.4275016784668,65.77999877929688,49.630001068115234,63.182498931884766,61.695663088692605,61.696926217128336,58.54555011608243,nn,nn,2020-03-24,11.952827254928707,91
3512,63.84000015258789,68.8499984741211,59.59749984741211,60.977500915527344,61.490473896359674,61.586245401497415,58.740106180038026,nn,nn,2020-03-31,11.952827254928707,91
3513,63.810001373291016,69.5625,63.23249816894531,65.73750305175781,62.703910797902,62.2249004246144,59.29989792977561,nn,nn,2020-04-07,11.952827254928707,91
3514,65.13749694824219,74.75,64.25,73.08000183105469,65.66850823594562,63.89491602560521,60.40230624187794,nn,nn,2020-04-14,11.952827254928707,91
3515,71.80999755859375,73.375,66.77749633789062,72.39749908447266,67.5910770498105,65.20300572696944,61.361921669285515,nn,nn,2020-04-21,11.952827254928707,91
3516,73.74749755859375,76.05000305175781,70.20999908447266,70.69499969482422,68.47791209124298,66.04792787587017,62.10856791132861,nn,nn,2020-04-28,11.952827254928707,91
3517,70.22000122070312,78.1875,70.22000122070312,78.125,71.23422292231642,67.90593897189015,63.38988247842232,nn,nn,2020-05-05,11.952827254928707,91
3518,78.07499694824219,85.00499725341797,75.94750213623047,84.90750122070312,75.14087386471262,70.521563933246,65.11129197780478,nn,nn,2020-05-12,11.952827254928707,91
3519,87.6050033569336,90.93000030517578,86.80500030517578,90.26249694824219,79.46133760286392,73.55863055093772,67.12338837543977,nn,nn,2020-05-19,11.952827254928707,91
3520,91.56749725341797,91.81749725341797,79.96749877929688,88.75499725341797,82.11666893159365,75.89653312055006,68.85391708567803,nn,nn,2020-05-26,11.952827254928707,91
3521,88.3324966430664,89.97000122070312,86.58000183105469,89.19999694824219,84.14047693635038,77.94321986327192,70.48160347468317,nn,nn,2020-06-02,11.952827254928707,91
3522,88.77249908447266,95.0,86.85749816894531,89.32499694824219,85.62176836831947,79.69426249172888,71.98907495256789,nn,nn,2020-06-09,11.952827254928707,91
3523,88.15249633789062,94.44999694824219,87.4375,92.61250305175781,87.61912113501613,81.68168411634872,73.63894920050308,nn,nn,2020-06-16,11.952827254928707,91
3524,93.0,107.92250061035156,89.0,102.01499938964844,97.984375,97.984375,97.984375,107.92250061035156,104.9528272549287,2020-06-17,11.952827254928707,91
3525,61.915000915527344,63.247501373291016,61.13249969482422,62.31999969482422,59.373606048550634,56.29177800031194,52.08630421159482,nn,nn,2020-01-14,13.071150746727653,92
3526,61.95249938964844,64.875,61.64250183105469,62.619998931884766,60.301146872360384,57.265350451323144,52.92899978921802,nn,nn,2020-01-21,13.071150746727653,92
3527,59.560001373291016,62.317501068115234,58.057498931884766,59.10749816894531,59.96010438567036,57.548757792495785,53.423279659596204,nn,nn,2020-01-28,13.071150746727653,92
3528,58.92499923706055,63.5625,58.86249923706055,62.897499084472656,60.79936001389959,58.37164106818454,54.18121721358632,nn,nn,2020-02-04,13.071150746727653,92
3529,63.125,73.74250030517578,63.07500076293945,72.44750213623047,64.12740062027984,60.53715815557622,55.642520007397856,nn,nn,2020-02-11,13.071150746727653,92
3530,71.41000366210938,79.08000183105469,71.21499633789062,73.51750183105469,66.81028668050122,62.534134105649834,57.0725185532904,nn,nn,2020-02-18,13.071150746727653,92
3531,67.54750061035156,70.46749877929688,60.4474983215332,67.51750183105469,67.01234815208792,63.30080606340443,57.908117215511545,nn,nn,2020-02-25,13.071150746727653,92
3532,69.2249984741211,71.22250366210938,64.5,66.51000213623047,66.86882071898579,63.7945285361469,58.59626800916906,nn,nn,2020-03-03,13.071150746727653,92
3533,59.974998474121094,65.2699966430664,53.95000076293945,60.209999084472656,64.96630025198203,63.24306246665856,58.72536649519335,nn,nn,2020-03-10,13.071150746727653,92
3534,53.102500915527344,57.58000183105469,45.16999816894531,51.4375,61.100928751415736,61.426822087172624,58.14233717557788,nn,nn,2020-03-17,13.071150746727653,92
3535,51.4275016784668,65.77999877929688,49.630001068115234,63.182498931884766,61.695663088692605,61.696926217128336,58.54555011608243,nn,nn,2020-03-24,13.071150746727653,92
3536,63.84000015258789,68.8499984741211,59.59749984741211,60.977500915527344,61.490473896359674,61.586245401497415,58.740106180038026,nn,nn,2020-03-31,13.071150746727653,92
3537,63.810001373291016,69.5625,63.23249816894531,65.73750305175781,62.703910797902,62.2249004246144,59.29989792977561,nn,nn,2020-04-07,13.071150746727653,92
3538,65.13749694824219,74.75,64.25,73.08000183105469,65.66850823594562,63.89491602560521,60.40230624187794,nn,nn,2020-04-14,13.071150746727653,92
3539,71.80999755859375,73.375,66.77749633789062,72.39749908447266,67.5910770498105,65.20300572696944,61.361921669285515,nn,nn,2020-04-21,13.071150746727653,92
3540,73.74749755859375,76.05000305175781,70.20999908447266,70.69499969482422,68.47791209124298,66.04792787587017,62.10856791132861,nn,nn,2020-04-28,13.071150746727653,92
3541,70.22000122070312,78.1875,70.22000122070312,78.125,71.23422292231642,67.90593897189015,63.38988247842232,nn,nn,2020-05-05,13.071150746727653,92
3542,78.07499694824219,85.00499725341797,75.94750213623047,84.90750122070312,75.14087386471262,70.521563933246,65.11129197780478,nn,nn,2020-05-12,13.071150746727653,92
3543,87.6050033569336,90.93000030517578,86.80500030517578,90.26249694824219,79.46133760286392,73.55863055093772,67.12338837543977,nn,nn,2020-05-19,13.071150746727653,92
3544,91.56749725341797,91.81749725341797,79.96749877929688,88.75499725341797,82.11666893159365,75.89653312055006,68.85391708567803,nn,nn,2020-05-26,13.071150746727653,92
3545,88.3324966430664,89.97000122070312,86.58000183105469,89.19999694824219,84.14047693635038,77.94321986327192,70.48160347468317,nn,nn,2020-06-02,13.071150746727653,92
3546,88.77249908447266,95.0,86.85749816894531,89.32499694824219,85.62176836831947,79.69426249172888,71.98907495256789,nn,nn,2020-06-09,13.071150746727653,92
3547,88.15249633789062,94.44999694824219,87.4375,92.61250305175781,87.61912113501613,81.68168411634872,73.63894920050308,nn,nn,2020-06-16,13.071150746727653,92
3548,93.0,96.42500305175781,91.25,91.55000305175781,88.74223025408519,83.19988702948858,75.07183350860346,nn,nn,2020-06-23,13.071150746727653,92
3549,91.69750213623047,107.92250061035156,89.0,101.94499969482422,97.64125061035156,97.64125061035156,97.64125061035156,107.92250061035156,104.76865288295812,2020-06-24,13.071150746727653,92
3550,61.95249938964844,64.875,61.64250183105469,62.619998931884766,60.301146872360384,57.265350451323144,52.92899978921802,nn,nn,2020-01-21,7.026297203115973,93
3551,59.560001373291016,62.317501068115234,58.057498931884766,59.10749816894531,59.96010438567036,57.548757792495785,53.423279659596204,nn,nn,2020-01-28,7.026297203115973,93
3552,58.92499923706055,63.5625,58.86249923706055,62.897499084472656,60.79936001389959,58.37164106818454,54.18121721358632,nn,nn,2020-02-04,7.026297203115973,93
3553,63.125,73.74250030517578,63.07500076293945,72.44750213623047,64.12740062027984,60.53715815557622,55.642520007397856,nn,nn,2020-02-11,7.026297203115973,93
3554,71.41000366210938,79.08000183105469,71.21499633789062,73.51750183105469,66.81028668050122,62.534134105649834,57.0725185532904,nn,nn,2020-02-18,7.026297203115973,93
3555,67.54750061035156,70.46749877929688,60.4474983215332,67.51750183105469,67.01234815208792,63.30080606340443,57.908117215511545,nn,nn,2020-02-25,7.026297203115973,93
3556,69.2249984741211,71.22250366210938,64.5,66.51000213623047,66.86882071898579,63.7945285361469,58.59626800916906,nn,nn,2020-03-03,7.026297203115973,93
3557,59.974998474121094,65.2699966430664,53.95000076293945,60.209999084472656,64.96630025198203,63.24306246665856,58.72536649519335,nn,nn,2020-03-10,7.026297203115973,93
3558,53.102500915527344,57.58000183105469,45.16999816894531,51.4375,61.100928751415736,61.426822087172624,58.14233717557788,nn,nn,2020-03-17,7.026297203115973,93
3559,51.4275016784668,65.77999877929688,49.630001068115234,63.182498931884766,61.695663088692605,61.696926217128336,58.54555011608243,nn,nn,2020-03-24,7.026297203115973,93
3560,63.84000015258789,68.8499984741211,59.59749984741211,60.977500915527344,61.490473896359674,61.586245401497415,58.740106180038026,nn,nn,2020-03-31,7.026297203115973,93
3561,63.810001373291016,69.5625,63.23249816894531,65.73750305175781,62.703910797902,62.2249004246144,59.29989792977561,nn,nn,2020-04-07,7.026297203115973,93
3562,65.13749694824219,74.75,64.25,73.08000183105469,65.66850823594562,63.89491602560521,60.40230624187794,nn,nn,2020-04-14,7.026297203115973,93
3563,71.80999755859375,73.375,66.77749633789062,72.39749908447266,67.5910770498105,65.20300572696944,61.361921669285515,nn,nn,2020-04-21,7.026297203115973,93
3564,73.74749755859375,76.05000305175781,70.20999908447266,70.69499969482422,68.47791209124298,66.04792787587017,62.10856791132861,nn,nn,2020-04-28,7.026297203115973,93
3565,70.22000122070312,78.1875,70.22000122070312,78.125,71.23422292231642,67.90593897189015,63.38988247842232,nn,nn,2020-05-05,7.026297203115973,93
3566,78.07499694824219,85.00499725341797,75.94750213623047,84.90750122070312,75.14087386471262,70.521563933246,65.11129197780478,nn,nn,2020-05-12,7.026297203115973,93
3567,87.6050033569336,90.93000030517578,86.80500030517578,90.26249694824219,79.46133760286392,73.55863055093772,67.12338837543977,nn,nn,2020-05-19,7.026297203115973,93
3568,91.56749725341797,91.81749725341797,79.96749877929688,88.75499725341797,82.11666893159365,75.89653312055006,68.85391708567803,nn,nn,2020-05-26,7.026297203115973,93
3569,88.3324966430664,89.97000122070312,86.58000183105469,89.19999694824219,84.14047693635038,77.94321986327192,70.48160347468317,nn,nn,2020-06-02,7.026297203115973,93
3570,88.77249908447266,95.0,86.85749816894531,89.32499694824219,85.62176836831947,79.69426249172888,71.98907495256789,nn,nn,2020-06-09,7.026297203115973,93
3571,88.15249633789062,94.44999694824219,87.4375,92.61250305175781,87.61912113501613,81.68168411634872,73.63894920050308,nn,nn,2020-06-16,7.026297203115973,93
3572,93.0,96.42500305175781,91.25,91.55000305175781,88.74223025408519,83.19988702948858,75.07183350860346,nn,nn,2020-06-23,7.026297203115973,93
3573,91.69750213623047,97.375,89.0,96.12249755859375,90.85087805537334,85.18798095704322,76.75588663260268,nn,nn,2020-06-30,7.026297203115973,93
3574,97.4175033569336,107.92250061035156,97.125,106.14749908447266,102.15312576293945,102.15312576293945,102.15312576293945,107.92250061035156,104.44380056004957,2020-07-01,7.026297203115973,93
3575,59.560001373291016,62.317501068115234,58.057498931884766,59.10749816894531,59.96010438567036,57.548757792495785,53.423279659596204,nn,nn,2020-01-28,5.361873070763977,94
3576,58.92499923706055,63.5625,58.86249923706055,62.897499084472656,60.79936001389959,58.37164106818454,54.18121721358632,nn,nn,2020-02-04,5.361873070763977,94
3577,63.125,73.74250030517578,63.07500076293945,72.44750213623047,64.12740062027984,60.53715815557622,55.642520007397856,nn,nn,2020-02-11,5.361873070763977,94
3578,71.41000366210938,79.08000183105469,71.21499633789062,73.51750183105469,66.81028668050122,62.534134105649834,57.0725185532904,nn,nn,2020-02-18,5.361873070763977,94
3579,67.54750061035156,70.46749877929688,60.4474983215332,67.51750183105469,67.01234815208792,63.30080606340443,57.908117215511545,nn,nn,2020-02-25,5.361873070763977,94
3580,69.2249984741211,71.22250366210938,64.5,66.51000213623047,66.86882071898579,63.7945285361469,58.59626800916906,nn,nn,2020-03-03,5.361873070763977,94
3581,59.974998474121094,65.2699966430664,53.95000076293945,60.209999084472656,64.96630025198203,63.24306246665856,58.72536649519335,nn,nn,2020-03-10,5.361873070763977,94
3582,53.102500915527344,57.58000183105469,45.16999816894531,51.4375,61.100928751415736,61.426822087172624,58.14233717557788,nn,nn,2020-03-17,5.361873070763977,94
3583,51.4275016784668,65.77999877929688,49.630001068115234,63.182498931884766,61.695663088692605,61.696926217128336,58.54555011608243,nn,nn,2020-03-24,5.361873070763977,94
3584,63.84000015258789,68.8499984741211,59.59749984741211,60.977500915527344,61.490473896359674,61.586245401497415,58.740106180038026,nn,nn,2020-03-31,5.361873070763977,94
3585,63.810001373291016,69.5625,63.23249816894531,65.73750305175781,62.703910797902,62.2249004246144,59.29989792977561,nn,nn,2020-04-07,5.361873070763977,94
3586,65.13749694824219,74.75,64.25,73.08000183105469,65.66850823594562,63.89491602560521,60.40230624187794,nn,nn,2020-04-14,5.361873070763977,94
3587,71.80999755859375,73.375,66.77749633789062,72.39749908447266,67.5910770498105,65.20300572696944,61.361921669285515,nn,nn,2020-04-21,5.361873070763977,94
3588,73.74749755859375,76.05000305175781,70.20999908447266,70.69499969482422,68.47791209124298,66.04792787587017,62.10856791132861,nn,nn,2020-04-28,5.361873070763977,94
3589,70.22000122070312,78.1875,70.22000122070312,78.125,71.23422292231642,67.90593897189015,63.38988247842232,nn,nn,2020-05-05,5.361873070763977,94
3590,78.07499694824219,85.00499725341797,75.94750213623047,84.90750122070312,75.14087386471262,70.521563933246,65.11129197780478,nn,nn,2020-05-12,5.361873070763977,94
3591,87.6050033569336,90.93000030517578,86.80500030517578,90.26249694824219,79.46133760286392,73.55863055093772,67.12338837543977,nn,nn,2020-05-19,5.361873070763977,94
3592,91.56749725341797,91.81749725341797,79.96749877929688,88.75499725341797,82.11666893159365,75.89653312055006,68.85391708567803,nn,nn,2020-05-26,5.361873070763977,94
3593,88.3324966430664,89.97000122070312,86.58000183105469,89.19999694824219,84.14047693635038,77.94321986327192,70.48160347468317,nn,nn,2020-06-02,5.361873070763977,94
3594,88.77249908447266,95.0,86.85749816894531,89.32499694824219,85.62176836831947,79.69426249172888,71.98907495256789,nn,nn,2020-06-09,5.361873070763977,94
3595,88.15249633789062,94.44999694824219,87.4375,92.61250305175781,87.61912113501613,81.68168411634872,73.63894920050308,nn,nn,2020-06-16,5.361873070763977,94
3596,93.0,96.42500305175781,91.25,91.55000305175781,88.74223025408519,83.19988702948858,75.07183350860346,nn,nn,2020-06-23,5.361873070763977,94
3597,91.69750213623047,97.375,89.0,96.12249755859375,90.85087805537334,85.18798095704322,76.75588663260268,nn,nn,2020-06-30,5.361873070763977,94
3598,97.4175033569336,106.55249786376953,97.125,104.7925033569336,94.83419957010486,88.20406132625713,78.99881597054916,nn,nn,2020-07-07,5.361873070763977,94
3599,105.94999694824219,115.04750061035156,97.7699966430664,111.99500274658203,107.69062423706055,107.69062423706055,107.69062423706055,115.04750061035156,111.31187001900616,2020-07-08,5.361873070763977,94
3600,58.92499923706055,63.5625,58.86249923706055,62.897499084472656,60.79936001389959,58.37164106818454,54.18121721358632,nn,nn,2020-02-04,10.36954623395195,95
3601,63.125,73.74250030517578,63.07500076293945,72.44750213623047,64.12740062027984,60.53715815557622,55.642520007397856,nn,nn,2020-02-11,10.36954623395195,95
3602,71.41000366210938,79.08000183105469,71.21499633789062,73.51750183105469,66.81028668050122,62.534134105649834,57.0725185532904,nn,nn,2020-02-18,10.36954623395195,95
3603,67.54750061035156,70.46749877929688,60.4474983215332,67.51750183105469,67.01234815208792,63.30080606340443,57.908117215511545,nn,nn,2020-02-25,10.36954623395195,95
3604,69.2249984741211,71.22250366210938,64.5,66.51000213623047,66.86882071898579,63.7945285361469,58.59626800916906,nn,nn,2020-03-03,10.36954623395195,95
3605,59.974998474121094,65.2699966430664,53.95000076293945,60.209999084472656,64.96630025198203,63.24306246665856,58.72536649519335,nn,nn,2020-03-10,10.36954623395195,95
3606,53.102500915527344,57.58000183105469,45.16999816894531,51.4375,61.100928751415736,61.426822087172624,58.14233717557788,nn,nn,2020-03-17,10.36954623395195,95
3607,51.4275016784668,65.77999877929688,49.630001068115234,63.182498931884766,61.695663088692605,61.696926217128336,58.54555011608243,nn,nn,2020-03-24,10.36954623395195,95
3608,63.84000015258789,68.8499984741211,59.59749984741211,60.977500915527344,61.490473896359674,61.586245401497415,58.740106180038026,nn,nn,2020-03-31,10.36954623395195,95
3609,63.810001373291016,69.5625,63.23249816894531,65.73750305175781,62.703910797902,62.2249004246144,59.29989792977561,nn,nn,2020-04-07,10.36954623395195,95
3610,65.13749694824219,74.75,64.25,73.08000183105469,65.66850823594562,63.89491602560521,60.40230624187794,nn,nn,2020-04-14,10.36954623395195,95
3611,71.80999755859375,73.375,66.77749633789062,72.39749908447266,67.5910770498105,65.20300572696944,61.361921669285515,nn,nn,2020-04-21,10.36954623395195,95
3612,73.74749755859375,76.05000305175781,70.20999908447266,70.69499969482422,68.47791209124298,66.04792787587017,62.10856791132861,nn,nn,2020-04-28,10.36954623395195,95
3613,70.22000122070312,78.1875,70.22000122070312,78.125,71.23422292231642,67.90593897189015,63.38988247842232,nn,nn,2020-05-05,10.36954623395195,95
3614,78.07499694824219,85.00499725341797,75.94750213623047,84.90750122070312,75.14087386471262,70.521563933246,65.11129197780478,nn,nn,2020-05-12,10.36954623395195,95
3615,87.6050033569336,90.93000030517578,86.80500030517578,90.26249694824219,79.46133760286392,73.55863055093772,67.12338837543977,nn,nn,2020-05-19,10.36954623395195,95
3616,91.56749725341797,91.81749725341797,79.96749877929688,88.75499725341797,82.11666893159365,75.89653312055006,68.85391708567803,nn,nn,2020-05-26,10.36954623395195,95
3617,88.3324966430664,89.97000122070312,86.58000183105469,89.19999694824219,84.14047693635038,77.94321986327192,70.48160347468317,nn,nn,2020-06-02,10.36954623395195,95
3618,88.77249908447266,95.0,86.85749816894531,89.32499694824219,85.62176836831947,79.69426249172888,71.98907495256789,nn,nn,2020-06-09,10.36954623395195,95
3619,88.15249633789062,94.44999694824219,87.4375,92.61250305175781,87.61912113501613,81.68168411634872,73.63894920050308,nn,nn,2020-06-16,10.36954623395195,95
3620,93.0,96.42500305175781,91.25,91.55000305175781,88.74223025408519,83.19988702948858,75.07183350860346,nn,nn,2020-06-23,10.36954623395195,95
3621,91.69750213623047,97.375,89.0,96.12249755859375,90.85087805537334,85.18798095704324,76.75588663260268,nn,nn,2020-06-30,10.36954623395195,95
3622,97.4175033569336,106.55249786376953,97.125,104.7925033569336,94.83419957010484,88.20406132625713,78.99881597054916,nn,nn,2020-07-07,10.36954623395195,95
3623,105.94999694824219,107.92250061035156,97.8550033569336,102.01499938964844,96.88585666140301,90.32882102831734,80.8401106440771,nn,nn,2020-07-14,10.36954623395195,95
3624,102.74250030517578,117.21749877929688,97.7699966430664,115.63999938964844,108.34249877929688,108.34249877929688,108.34249877929688,117.21749877929688,113.11204653912773,2020-07-15,10.36954623395195,95
3625,63.125,73.74250030517578,63.07500076293945,72.44750213623047,64.12740062027984,60.53715815557622,55.642520007397856,nn,nn,2020-02-11,21.157745394429185,96
3626,71.41000366210938,79.08000183105469,71.21499633789062,73.51750183105469,66.81028668050122,62.534134105649834,57.0725185532904,nn,nn,2020-02-18,21.157745394429185,96
3627,67.54750061035156,70.46749877929688,60.4474983215332,67.51750183105469,67.01234815208792,63.30080606340443,57.908117215511545,nn,nn,2020-02-25,21.157745394429185,96
3628,69.2249984741211,71.22250366210938,64.5,66.51000213623047,66.86882071898579,63.7945285361469,58.59626800916906,nn,nn,2020-03-03,21.157745394429185,96
3629,59.974998474121094,65.2699966430664,53.95000076293945,60.209999084472656,64.96630025198203,63.24306246665856,58.72536649519335,nn,nn,2020-03-10,21.157745394429185,96
3630,53.102500915527344,57.58000183105469,45.16999816894531,51.4375,61.100928751415736,61.426822087172624,58.14233717557788,nn,nn,2020-03-17,21.157745394429185,96
3631,51.4275016784668,65.77999877929688,49.630001068115234,63.182498931884766,61.695663088692605,61.696926217128336,58.54555011608243,nn,nn,2020-03-24,21.157745394429185,96
3632,63.84000015258789,68.8499984741211,59.59749984741211,60.977500915527344,61.490473896359674,61.586245401497415,58.740106180038026,nn,nn,2020-03-31,21.157745394429185,96
3633,63.810001373291016,69.5625,63.23249816894531,65.73750305175781,62.703910797902,62.2249004246144,59.29989792977561,nn,nn,2020-04-07,21.157745394429185,96
3634,65.13749694824219,74.75,64.25,73.08000183105469,65.66850823594562,63.89491602560521,60.40230624187794,nn,nn,2020-04-14,21.157745394429185,96
3635,71.80999755859375,73.375,66.77749633789062,72.39749908447266,67.5910770498105,65.20300572696944,61.361921669285515,nn,nn,2020-04-21,21.157745394429185,96
3636,73.74749755859375,76.05000305175781,70.20999908447266,70.69499969482422,68.47791209124298,66.04792787587017,62.10856791132861,nn,nn,2020-04-28,21.157745394429185,96
3637,70.22000122070312,78.1875,70.22000122070312,78.125,71.23422292231642,67.90593897189015,63.38988247842232,nn,nn,2020-05-05,21.157745394429185,96
3638,78.07499694824219,85.00499725341797,75.94750213623047,84.90750122070312,75.14087386471262,70.521563933246,65.11129197780478,nn,nn,2020-05-12,21.157745394429185,96
3639,87.6050033569336,90.93000030517578,86.80500030517578,90.26249694824219,79.46133760286392,73.55863055093772,67.12338837543977,nn,nn,2020-05-19,21.157745394429185,96
3640,91.56749725341797,91.81749725341797,79.96749877929688,88.75499725341797,82.11666893159365,75.89653312055006,68.85391708567803,nn,nn,2020-05-26,21.157745394429185,96
3641,88.3324966430664,89.97000122070312,86.58000183105469,89.19999694824219,84.14047693635038,77.94321986327192,70.48160347468317,nn,nn,2020-06-02,21.157745394429185,96
3642,88.77249908447266,95.0,86.85749816894531,89.32499694824219,85.62176836831947,79.69426249172888,71.98907495256789,nn,nn,2020-06-09,21.157745394429185,96
3643,88.15249633789062,94.44999694824219,87.4375,92.61250305175781,87.61912113501613,81.68168411634872,73.63894920050308,nn,nn,2020-06-16,21.157745394429185,96
3644,93.0,96.42500305175781,91.25,91.55000305175781,88.74223025408519,83.19988702948858,75.07183350860346,nn,nn,2020-06-23,21.157745394429185,96
3645,91.69750213623047,97.375,89.0,96.12249755859375,90.85087805537333,85.18798095704322,76.75588663260268,nn,nn,2020-06-30,21.157745394429185,96
3646,97.4175033569336,106.55249786376953,97.125,104.7925033569336,94.83419957010484,88.20406132625713,78.99881597054916,nn,nn,2020-07-07,21.157745394429185,96
3647,105.94999694824219,107.92250061035156,97.8550033569336,102.01499938964844,96.88585666140301,90.32882102831734,80.8401106440771,nn,nn,2020-07-14,21.157745394429185,96
3648,102.74250030517578,106.0250015258789,97.7699966430664,101.94499969482422,98.33132609952335,92.11592543854917,82.52850176813686,nn,nn,2020-07-21,21.157745394429185,96
3649,102.32250213623047,128.08749389648438,102.09249877929688,126.83499908447266,114.8343734741211,114.8343734741211,114.8343734741211,128.08749389648438,123.48024753065965,2020-07-22,21.157745394429185,96
3650,71.41000366210938,79.08000183105469,71.21499633789062,73.51750183105469,66.81028668050122,62.534134105649834,57.0725185532904,nn,nn,2020-02-18,18.89562529062823,97
3651,67.54750061035156,70.46749877929688,60.4474983215332,67.51750183105469,67.01234815208792,63.30080606340443,57.908117215511545,nn,nn,2020-02-25,18.89562529062823,97
